1|35|5|50|90|90|0
1|35|5|60|90|270|0
1|35|5|60|90|90|0
1|35|5|80|90|270|0
1|35|5|80|90|90|0
1|35|5|90|90|270|0
1|35|5|90|90|90|0
1|35|5|100|90|270|0
1|35|5|100|90|90|0
1|35|5|110|90|270|0
1|35|5|110|90|90|0
1|0|5|95|90|180|0
1|0|5|95|90|0|0
1|10|5|95|90|180|0
1|10|5|95|90|0|0
1|30|5|95|90|180|0
1|30|5|95|90|0|0
1|25|5|50|90|270|0
1|25|5|50|90|90|0
1|25|5|60|90|270|0
1|25|5|60|90|90|0
1|25|5|80|90|270|0
1|25|5|80|90|90|0
1|25|5|90|90|270|0
1|25|5|90|90|90|0
1|25|5|100|90|270|0
1|25|5|100|90|90|0
1|0|5|105|90|180|0
1|0|5|105|90|0|0
1|10|5|105|90|180|0
1|10|5|105|90|0|0
1|0|5|55|90|180|0
1|0|5|55|90|0|0
1|10|5|55|90|180|0
1|10|5|55|90|0|0
1|5|5|60|90|270|0
1|5|5|60|90|90|0
1|5|5|80|90|270|0
1|5|5|80|90|90|0
1|5|5|90|90|270|0
1|5|5|90|90|90|0
1|20|5|85|90|180|0
1|20|5|85|90|0|0
1|15|5|70|90|270|0
1|15|5|70|90|90|0
1|15|5|80|90|270|0
1|15|5|80|90|90|0
1|40|5|105|90|180|0
1|40|5|105|90|0|0
1|60|5|105|90|180|0
1|60|5|105|90|0|0
1|70|5|105|90|180|0
1|70|5|105|90|0|0
1|80|5|105|90|180|0
1|80|5|105|90|0|0
1|90|5|105|90|180|0
1|90|5|105|90|0|0
1|100|5|105|90|180|0
1|100|5|105|90|0|0
1|65|5|50|90|270|0
1|65|5|50|90|90|0
1|65|5|60|90|270|0
1|65|5|60|90|90|0
1|65|5|70|90|270|0
1|65|5|70|90|90|0
1|65|5|80|90|270|0
1|65|5|80|90|90|0
1|65|5|100|90|270|0
1|65|5|100|90|90|0
1|65|5|110|90|270|0
1|65|5|110|90|90|0
1|40|5|55|90|180|0
1|40|5|55|90|0|0
1|55|5|50|90|270|0
1|55|5|50|90|90|0
1|55|5|60|90|270|0
1|55|5|60|90|90|0
1|55|5|80|90|270|0
1|55|5|80|90|90|0
1|55|5|90|90|270|0
1|55|5|90|90|90|0
1|55|5|100|90|270|0
1|55|5|100|90|90|0
1|45|5|60|90|270|0
1|45|5|60|90|90|0
1|45|5|80|90|270|0
1|45|5|80|90|90|0
1|45|5|90|90|270|0
1|45|5|90|90|90|0
1|45|5|100|90|270|0
1|45|5|100|90|90|0
1|70|5|65|90|180|0
1|70|5|65|90|0|0
1|80|5|65|90|180|0
1|80|5|65|90|0|0
1|100|5|65|90|180|0
1|100|5|65|90|0|0
1|110|5|65|90|180|0
1|110|5|65|90|0|0
1|85|5|50|90|270|0
1|85|5|50|90|90|0
1|85|5|70|90|270|0
1|85|5|70|90|90|0
1|85|5|80|90|270|0
1|85|5|80|90|90|0
1|85|5|100|90|270|0
1|85|5|100|90|90|0
1|80|5|95|90|180|0
1|80|5|95|90|0|0
1|75|5|80|90|270|0
1|75|5|80|90|90|0
1|75|5|90|90|270|0
1|75|5|90|90|90|0
1|100|5|95|90|180|0
1|100|5|95|90|0|0
1|105|5|70|90|270|0
1|105|5|70|90|90|0
1|105|5|80|90|270|0
1|105|5|80|90|90|0
1|105|5|90|90|270|0
1|105|5|90|90|90|0
1|90|5|85|90|180|0
1|90|5|85|90|0|0
1|95|5|70|90|270|0
1|95|5|70|90|90|0
1|80|5|55|90|180|0
1|80|5|55|90|0|0
1|100|5|55|90|180|0
1|100|5|55|90|0|0
1|95|5|50|90|270|0
1|95|5|50|90|90|0
1|0|5|35|90|180|0
1|0|5|35|90|0|0
1|10|5|35|90|180|0
1|10|5|35|90|0|0
1|25|5|0|90|270|0
1|25|5|0|90|90|0
1|25|5|10|90|270|0
1|25|5|10|90|90|0
1|25|5|20|90|270|0
1|25|5|20|90|90|0
1|25|5|30|90|270|0
1|25|5|30|90|90|0
1|0|5|15|90|180|0
1|0|5|15|90|0|0
1|10|5|15|90|180|0
1|10|5|15|90|0|0
1|15|5|10|90|270|0
1|15|5|10|90|90|0
1|15|5|20|90|270|0
1|15|5|20|90|90|0
1|0|5|25|90|180|0
1|0|5|25|90|0|0
1|10|5|5|90|180|0
1|10|5|5|90|0|0
1|40|5|15|90|180|0
1|40|5|15|90|0|0
1|60|5|15|90|180|0
1|60|5|15|90|0|0
1|70|5|15|90|180|0
1|70|5|15|90|0|0
1|80|5|15|90|180|0
1|80|5|15|90|0|0
1|90|5|15|90|180|0
1|90|5|15|90|0|0
1|100|5|15|90|180|0
1|100|5|15|90|0|0
1|110|5|15|90|180|0
1|110|5|15|90|0|0
1|75|5|10|90|270|0
1|75|5|10|90|90|0
1|75|5|20|90|270|0
1|75|5|20|90|90|0
1|75|5|30|90|270|0
1|75|5|30|90|90|0
1|40|5|35|90|180|0
1|40|5|35|90|0|0
1|60|5|35|90|180|0
1|60|5|35|90|0|0
1|70|5|35|90|180|0
1|70|5|35|90|0|0
1|65|5|30|90|270|0
1|65|5|30|90|90|0
1|50|5|25|90|180|0
1|50|5|25|90|0|0
1|60|5|25|90|180|0
1|60|5|25|90|0|0
1|80|5|35|90|180|0
1|80|5|35|90|0|0
1|100|5|35|90|180|0
1|100|5|35|90|0|0
1|95|5|20|90|270|0
1|95|5|20|90|90|0
1|95|5|30|90|270|0
1|95|5|30|90|90|0
1|90|5|25|90|180|0
1|90|5|25|90|0|0
1|105|5|30|90|270|0
1|105|5|30|90|90|0
1|40|5|5|90|180|0
1|40|5|5|90|0|0
1|50|5|5|90|180|0
1|50|5|5|90|0|0
1|70|5|5|90|180|0
1|70|5|5|90|0|0
1|90|5|5|90|180|0
1|90|5|5|90|0|0
1|100|5|5|90|180|0
1|100|5|5|90|0|0
1|95|5|0|90|270|0
1|95|5|0|90|90|0
2|0|0|0|0|0|0
2|0|0|20|0|0|0
2|0|0|40|0|0|0
2|0|0|60|0|0|0
2|0|0|80|0|0|0
2|0|0|100|0|0|0
2|10|0|10|0|0|0
2|10|0|30|0|0|0
2|10|0|50|0|0|0
2|10|0|70|0|0|0
2|10|0|90|0|0|0
2|10|0|110|0|0|0
2|20|0|0|0|0|0
2|20|0|20|0|0|0
2|20|0|40|0|0|0
2|20|0|60|0|0|0
2|20|0|80|0|0|0
2|20|0|100|0|0|0
2|30|0|10|0|0|0
2|30|0|30|0|0|0
2|30|0|50|0|0|0
2|30|0|70|0|0|0
2|30|0|90|0|0|0
2|30|0|110|0|0|0
2|40|0|0|0|0|0
2|40|0|20|0|0|0
2|40|0|40|0|0|0
2|40|0|60|0|0|0
2|40|0|80|0|0|0
2|40|0|100|0|0|0
2|50|0|10|0|0|0
2|50|0|30|0|0|0
2|50|0|50|0|0|0
2|50|0|70|0|0|0
2|50|0|90|0|0|0
2|50|0|110|0|0|0
2|60|0|0|0|0|0
2|60|0|20|0|0|0
2|60|0|40|0|0|0
2|60|0|60|0|0|0
2|60|0|80|0|0|0
2|60|0|100|0|0|0
2|70|0|10|0|0|0
2|70|0|30|0|0|0
2|70|0|50|0|0|0
2|70|0|70|0|0|0
2|70|0|90|0|0|0
2|70|0|110|0|0|0
2|80|0|0|0|0|0
2|80|0|20|0|0|0
2|80|0|40|0|0|0
2|80|0|60|0|0|0
2|80|0|80|0|0|0
2|80|0|100|0|0|0
2|90|0|10|0|0|0
2|90|0|30|0|0|0
2|90|0|50|0|0|0
2|90|0|70|0|0|0
2|90|0|90|0|0|0
2|90|0|110|0|0|0
2|100|0|0|0|0|0
2|100|0|20|0|0|0
2|100|0|40|0|0|0
2|100|0|60|0|0|0
2|100|0|80|0|0|0
2|100|0|100|0|0|0
2|110|0|10|0|0|0
2|110|0|30|0|0|0
2|110|0|50|0|0|0
2|110|0|70|0|0|0
2|110|0|90|0|0|0
2|110|0|110|0|0|0
3|0|0|10|0|0|0
3|0|0|30|0|0|0
3|0|0|50|0|0|0
3|0|0|70|0|0|0
3|0|0|90|0|0|0
3|0|0|110|0|0|0
3|10|0|0|0|0|0
3|10|0|20|0|0|0
3|10|0|40|0|0|0
3|10|0|60|0|0|0
3|10|0|80|0|0|0
3|10|0|100|0|0|0
3|20|0|10|0|0|0
3|20|0|30|0|0|0
3|20|0|50|0|0|0
3|20|0|70|0|0|0
3|20|0|90|0|0|0
3|20|0|110|0|0|0
3|30|0|0|0|0|0
3|30|0|20|0|0|0
3|30|0|40|0|0|0
3|30|0|60|0|0|0
3|30|0|80|0|0|0
3|30|0|100|0|0|0
3|40|0|10|0|0|0
3|40|0|30|0|0|0
3|40|0|50|0|0|0
3|40|0|70|0|0|0
3|40|0|90|0|0|0
3|40|0|110|0|0|0
3|50|0|0|0|0|0
3|50|0|20|0|0|0
3|50|0|40|0|0|0
3|50|0|60|0|0|0
3|50|0|80|0|0|0
3|50|0|100|0|0|0
3|60|0|10|0|0|0
3|60|0|30|0|0|0
3|60|0|50|0|0|0
3|60|0|70|0|0|0
3|60|0|90|0|0|0
3|60|0|110|0|0|0
3|70|0|0|0|0|0
3|70|0|20|0|0|0
3|70|0|40|0|0|0
3|70|0|60|0|0|0
3|70|0|80|0|0|0
3|70|0|100|0|0|0
3|80|0|10|0|0|0
3|80|0|30|0|0|0
3|80|0|50|0|0|0
3|80|0|70|0|0|0
3|80|0|90|0|0|0
3|80|0|110|0|0|0
3|90|0|0|0|0|0
3|90|0|20|0|0|0
3|90|0|40|0|0|0
3|90|0|60|0|0|0
3|90|0|80|0|0|0
3|90|0|100|0|0|0
3|100|0|10|0|0|0
3|100|0|30|0|0|0
3|100|0|50|0|0|0
3|100|0|70|0|0|0
3|100|0|90|0|0|0
3|100|0|110|0|0|0
3|110|0|0|0|0|0
3|110|0|20|0|0|0
3|110|0|40|0|0|0
3|110|0|60|0|0|0
3|110|0|80|0|0|0
3|110|0|100|0|0|0
4|70|0|60|0|0|0
4|90|0|50|0|0|0
4|100|0|20|0|0|0
4|100|0|80|0|0|0
4|40|0|50|0|0|0
